,ID,Gas,Sector,Unit,2022,2021,2020,2019,2018,2017,2016,2015,Data source,Country,Created
1380,CHE,n2o,other-onsite-fuel-usage,tonnes,1.743943,1.743943,1.728137,2.054772,2.16805,2.445534,2.440652,2.278726,climate-trace,Switzerland,2023-10-06T14:56:32.942934
1381,CHE,n2o,other-transport,tonnes,0.0639,0.0639,0.0588,0.060423,0.049296,0.046795,0.033833,0.075661,climate-trace,Switzerland,2023-10-06T14:56:32.942934
1382,CHE,n2o,railways,tonnes,9.104202,9.104202,9.064353,10.866570000000001,10.908040000000002,10.96524,10.96524,10.96524,climate-trace,Switzerland,2023-10-06T14:56:32.942934
1383,CHE,n2o,residential-and-commercial-onsite-fuel-usage,tonnes,62.830287,62.830287,62.016383000000005,71.74247100000001,72.624546,79.043773,84.39921100000001,82.101171,climate-trace,Switzerland,2023-10-06T14:56:32.942934
1384,CHE,n2o,road-transportation,tonnes,442.84394399999996,442.84394399999996,440.973444,528.564811,530.436597,528.895077,536.5845889999999,540.3923189999999,climate-trace,Switzerland,2023-10-06T14:56:32.942934
1385,CHE,n2o,solid-fuel-transformation,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Switzerland,2023-10-06T14:56:32.942934
1386,CHE,n2o,wastewater-treatment-and-discharge,tonnes,522.7196346000001,520.685252,517.420396,512.1611539999999,506.955861,506.73360499999995,506.026808,501.096117,climate-trace,Switzerland,2023-10-06T14:56:32.942934
1387,CHE,nf3,fluorinated-gases,tonnes,0.0234749,0.0234749,0.027222299999999998,0.0315679,0.029193,0.046674600000000004,0.0446048,0.0424219,climate-trace,Switzerland,2023-10-06T14:56:32.942934
1388,CHE,sf6,fluorinated-gases,tonnes,0.394686,0.394686,0.42323900000000003,0.45385800000000004,0.45426,0.608628,1.351715,2.2562029999999997,climate-trace,Switzerland,2023-10-06T14:56:32.942934
1389,CHL,ch4,enteric-fermentation-other,tonnes,208039.3,208039.3,208039.3,202715.8,201980.8,190964.59999999998,191837.6,186508.80000000002,climate-trace,Chile,2023-10-06T14:56:32.942934
1390,CHL,ch4,incineration-and-open-burning-of-waste,tonnes,1420.003729,1420.003729,1405.633967,1397.674567,1389.676248,1354.522198,1342.334338,1333.785158,climate-trace,Chile,2023-10-06T14:56:32.942934
1391,CHL,ch4,manure-management-other,tonnes,7946.5,7946.5,7946.5,7719.0,7552.4,7349.599999999999,7367.099999999999,7384.7,climate-trace,Chile,2023-10-06T14:56:32.942934
1392,CHL,ch4,other-energy-use,tonnes,5911.076047866667,5864.037787,5859.488015,5977.474200999999,6065.422715000001,6231.074123,5700.764906,4970.640129,climate-trace,Chile,2023-10-06T14:56:32.942934
1393,CHL,ch4,other-fossil-fuel-operations,tonnes,13726.879439,-8224.380555999998,10483.754233000001,30991.349893999995,35252.643022,31120.295172000006,24731.075194999998,30609.386068,climate-trace,Chile,2023-10-06T14:56:32.942934
1394,CHL,ch4,other-manufacturing,tonnes,4733.7229972000005,0.0,4681.023299,4833.663499,4782.5065509999995,4214.443314,4384.234044999999,3754.6929600000003,climate-trace,Chile,2023-10-06T14:56:32.942934
1395,CHL,ch4,other-onsite-fuel-usage,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Chile,2023-10-06T14:56:32.942934
1396,CHL,ch4,other-transport,tonnes,0.00906,0.00906,0.00869,0.009510000000000001,0.006240000000000001,0.00568,0.0,0.0009,climate-trace,Chile,2023-10-06T14:56:32.942934
1397,CHL,ch4,railways,tonnes,7.419368,7.419368,7.1126499999999995,7.784394,7.481596,7.435065,7.726882,5.570547,climate-trace,Chile,2023-10-06T14:56:32.942934
1398,CHL,ch4,residential-and-commercial-onsite-fuel-usage,tonnes,23819.780567,23819.780567,23795.470653,24117.081470999998,24266.318698,23017.026886,22693.215309,21763.681788,climate-trace,Chile,2023-10-06T14:56:32.942934
1399,CHL,ch4,road-transportation,tonnes,1929.12823,1929.12823,1849.8287630000002,2023.9016520000002,1995.288254,2070.683771,2140.349235,2232.708623,climate-trace,Chile,2023-10-06T14:56:32.942934
1400,CHL,ch4,solid-fuel-transformation,tonnes,24834.35286,20268.35286,18782.879689999998,16090.968500000003,24361.823060000002,24739.024939999996,20809.678389999997,24955.40448,climate-trace,Chile,2023-10-06T14:56:32.942934
1401,CHL,ch4,wastewater-treatment-and-discharge,tonnes,463088.6459333338,455914.3734,449938.86340000003,445634.4288,441371.2183,432377.4874,424308.00950000004,420061.31340000004,climate-trace,Chile,2023-10-06T14:56:32.942934
1402,CHL,co2,incineration-and-open-burning-of-waste,tonnes,8478.80803,8478.80803,8257.639255999999,8189.984286,8120.888051999999,7419.243350000001,7243.8321,7151.795384999999,climate-trace,Chile,2023-10-06T14:56:32.942934
1403,CHL,co2,other-energy-use,tonnes,32490173.991333365,-7722136.009999998,-5165984.620000001,-2069944.799999997,-5222824.2200000025,-4010274.740000002,-3662383.25,-4366035.609999999,climate-trace,Chile,2023-10-06T14:56:32.942934
1404,CHL,co2,other-fossil-fuel-operations,tonnes,2005675.46253,-1198592.08267,-1077476.5459199997,-1084626.43822,-902624.0512700002,-1060151.51678,-934095.4472000003,-611656.0664300001,climate-trace,Chile,2023-10-06T14:56:32.942934
1405,CHL,co2,other-manufacturing,tonnes,15340198.622979289,-3.637978807091713e-10,4823392.6399799995,6020725.693709,5895308.212189,6035465.648874999,6895508.369135,6721422.079428999,climate-trace,Chile,2023-10-06T14:56:32.942934
1406,CHL,co2,other-onsite-fuel-usage,tonnes,0.0,0.0,0.0,0.0,0.0,11429.505360000001,0.0,0.0,climate-trace,Chile,2023-10-06T14:56:32.942934
1407,CHL,co2,other-transport,tonnes,190.61123999999998,190.61123999999998,182.731341,199.98914000000002,131.29847999999998,119.41044000000001,0.0,50.501219999999996,climate-trace,Chile,2023-10-06T14:56:32.942934
1408,CHL,co2,railways,tonnes,132475.9417,132475.9417,126999.3656,138993.6382,133587.0502,132756.22619999998,137966.7381,99464.47446000001,climate-trace,Chile,2023-10-06T14:56:32.942934
1409,CHL,co2,residential-and-commercial-onsite-fuel-usage,tonnes,7441035.785,7441035.785,7187399.066,7790618.666999999,8057063.079,7859942.8379999995,6727653.746,5512426.87,climate-trace,Chile,2023-10-06T14:56:32.942934
1410,CHL,co2,road-transportation,tonnes,24427642.970000003,24427642.970000003,23418915.23,25629119.92,25331596.05,24501570.91,23772744.97,22604430.919999998,climate-trace,Chile,2023-10-06T14:56:32.942934
1411,CHL,co2,solid-fuel-transformation,tonnes,84459.5831,-73540.4169,-76704.61347,-164366.63422,-209197.39651,-172859.06799,-159481.60758,-146985.1332,climate-trace,Chile,2023-10-06T14:56:32.942934
1412,CHL,hfc-125,fluorinated-gases,tonnes,987.806719,987.806719,876.148148,777.1111109999999,689.0,584.5,480.0,424.666667,climate-trace,Chile,2023-10-06T14:56:32.942934
1413,CHL,hfc-134a,fluorinated-gases,tonnes,1479.765306,1479.765306,1380.259259,1287.444444,1198.0,1103.5,1008.9999999999999,929.666667,climate-trace,Chile,2023-10-06T14:56:32.942934
1414,CHL,hfc-143a,fluorinated-gases,tonnes,739.835976,739.835976,666.444444,600.333333,540.0,471.0,402.0,359.0,climate-trace,Chile,2023-10-06T14:56:32.942934
1415,CHL,hfc-152a,fluorinated-gases,tonnes,272.14125700000005,272.14125700000005,260.456949,249.274303,240.997628,230.481783,215.726367,216.167602,climate-trace,Chile,2023-10-06T14:56:32.942934
1416,CHL,hfc-227ea,fluorinated-gases,tonnes,3.361111,3.361111,3.6666670000000003,4.0,4.0,4.5,5.0,4.0,climate-trace,Chile,2023-10-06T14:56:32.942934
1417,CHL,n2o,incineration-and-open-burning-of-waste,tonnes,5.474983999999999,5.474983999999999,5.33217,5.288483,5.243866,4.790796,4.677528000000001,4.618098,climate-trace,Chile,2023-10-06T14:56:32.942934
1418,CHL,n2o,manure-management-other,tonnes,1271.1,1271.1,1271.1,1228.2,1183.4,1151.1,1203.6,1241.7,climate-trace,Chile,2023-10-06T14:56:32.942934
1419,CHL,n2o,other-agricultural-soil-emissions,tonnes,10310.0,10310.0,10310.0,10219.2,9802.9,9582.3,9735.4,9682.6,climate-trace,Chile,2023-10-06T14:56:32.942934
1420,CHL,n2o,other-energy-use,tonnes,391.1429039333343,391.68732,389.37150199999996,461.240925,409.528796,427.57005300000003,434.936509,410.38809399999997,climate-trace,Chile,2023-10-06T14:56:32.942934
1421,CHL,n2o,other-fossil-fuel-operations,tonnes,4.081842,-18.129125350000002,-17.3690189,-18.48231157,-16.8081359,-17.4234369,-14.614139680000001,-14.36745306,climate-trace,Chile,2023-10-06T14:56:32.942934
1422,CHL,n2o,other-manufacturing,tonnes,2740.6402327333326,0.0,2725.7300590000004,2852.804591,2285.702704,2288.757388,2289.8564969999998,2290.844774,climate-trace,Chile,2023-10-06T14:56:32.942934
1423,CHL,n2o,other-onsite-fuel-usage,tonnes,0.0,0.0,0.0,0.0,0.020999999999999998,0.0209,0.0,0.0,climate-trace,Chile,2023-10-06T14:56:32.942934
1424,CHL,n2o,other-transport,tonnes,0.00181,0.00181,0.00174,0.0019,0.00125,0.0011400000000000002,0.0,8.999999999999999e-05,climate-trace,Chile,2023-10-06T14:56:32.942934
1425,CHL,n2o,railways,tonnes,51.13106500000001,51.13106500000001,49.017299,53.646667,51.559914,51.239245000000004,53.250319999999995,38.389797,climate-trace,Chile,2023-10-06T14:56:32.942934
1426,CHL,n2o,residential-and-commercial-onsite-fuel-usage,tonnes,157.668351,157.668351,151.246532,165.396063,163.997347,149.243849,26.870257000000002,21.833703,climate-trace,Chile,2023-10-06T14:56:32.942934
1427,CHL,n2o,road-transportation,tonnes,1374.872168,1374.872168,1318.074585,1442.502447,1430.173577,1389.591955,1327.4497700000002,1250.7034390000001,climate-trace,Chile,2023-10-06T14:56:32.942934
1428,CHL,n2o,solid-fuel-transformation,tonnes,14.818857,14.818857,14.818857,14.888566,16.739147,14.552753,7.70733,8.530217,climate-trace,Chile,2023-10-06T14:56:32.942934
1429,CHL,n2o,wastewater-treatment-and-discharge,tonnes,1041.800204666666,1031.872278,1021.145953,1011.864704,1002.6679160000001,994.817089,980.046787,967.514324,climate-trace,Chile,2023-10-06T14:56:32.942934
1430,CHN,c2f6,fluorinated-gases,tonnes,223.48960599999998,223.48960599999998,210.423667,198.948489,184.745306,175.388801,164.522956,166.986106,climate-trace,China,2023-10-06T14:56:32.942934
1431,CHN,c3f8,fluorinated-gases,tonnes,2.7593639999999997,2.7593639999999997,3.12071,3.529375,4.007143999999999,3.7139870000000004,4.755371,5.44045,climate-trace,China,2023-10-06T14:56:32.942934
1432,CHN,cf4,fluorinated-gases,tonnes,3180.013483,3180.013483,2895.868569,2649.822665,2282.344841,2197.545449,1911.684953,1898.8917259999998,climate-trace,China,2023-10-06T14:56:32.942934
1433,CHN,ch4,enteric-fermentation-other,tonnes,6671112.4,6671112.4,6671112.4,6687619.7,6744847.300000001,6680080.9,6886098.699999999,6826358.5,climate-trace,China,2023-10-06T14:56:32.942934
1434,CHN,ch4,incineration-and-open-burning-of-waste,tonnes,473577.6384940001,473577.6384940001,462905.729145,452177.059703,441580.22045,429441.8935,421582.65418300004,409546.1828,climate-trace,China,2023-10-06T14:56:32.942934
1435,CHN,ch4,manure-management-other,tonnes,1090701.8,1090701.8,1090701.8,905653.4,1138517.9000000001,1162752.0,1203667.6,1221081.7,climate-trace,China,2023-10-06T14:56:32.942934
1436,CHN,ch4,other-energy-use,tonnes,105049.64089200087,95670.95569999999,93817.89496,94456.42115,85412.04794,78021.41699,68977.02137999999,62256.56871,climate-trace,China,2023-10-06T14:56:32.942934
1437,CHN,ch4,other-fossil-fuel-operations,tonnes,4604154.754411001,708684.4421110004,1344618.263053,214436.0980770003,175628.83408400003,200964.6577729999,281640.3500710001,354601.2687279993,climate-trace,China,2023-10-06T14:56:32.942934
1438,CHN,ch4,other-manufacturing,tonnes,402112.1603100026,0.0,408409.8798,399107.25866000005,390518.36083,395839.13886999997,410880.28144,427564.14126,climate-trace,China,2023-10-06T14:56:32.942934
1439,CHN,ch4,other-onsite-fuel-usage,tonnes,193157.82150000002,193157.82150000002,184649.08070000002,183130.1594,212495.8961,250423.9871,285208.15770000004,295860.24689999997,climate-trace,China,2023-10-06T14:56:32.942934
1440,CHN,ch4,other-transport,tonnes,264.30458699999997,264.30458699999997,247.089185,243.360869,270.20261600000003,269.95581200000004,255.56560900000002,247.20529,climate-trace,China,2023-10-06T14:56:32.942934
1441,CHN,ch4,railways,tonnes,508.55731699999995,508.55731699999995,477.73539,473.59044700000004,535.9662870000001,536.2913259999999,549.04538,560.387819,climate-trace,China,2023-10-06T14:56:32.942934
1442,CHN,ch4,residential-and-commercial-onsite-fuel-usage,tonnes,2517368.6944,2517368.6944,2444902.6813,2448719.1085,2714945.5631999997,3093011.0006999997,3127647.3724,3220343.886,climate-trace,China,2023-10-06T14:56:32.942934
1443,CHN,ch4,road-transportation,tonnes,201290.994274,201290.994274,183748.47002700003,175410.896938,159668.61532399998,162235.073274,165401.627643,174903.263977,climate-trace,China,2023-10-06T14:56:32.942934
1444,CHN,ch4,solid-fuel-transformation,tonnes,23291446.790000003,15014110.790000003,15861531.920000002,14958362.04,14622272.290000003,14002864.029999997,13857756.600000001,14958263.82,climate-trace,China,2023-10-06T14:56:32.942934
1445,CHN,ch4,wastewater-treatment-and-discharge,tonnes,10224533.65960002,10074840.01,9932099.643,9758788.736,9590316.587,9431664.169,9333447.18,9218397.798,climate-trace,China,2023-10-06T14:56:32.942934
1446,CHN,co2,incineration-and-open-burning-of-waste,tonnes,3490167.344,3490167.344,3412393.212,3335991.336,3258784.0769999996,3180890.096,3102414.9499999997,3023522.551,climate-trace,China,2023-10-06T14:56:32.942934
1447,CHN,co2,other-energy-use,tonnes,5798793388.066711,723412219.0,896237673.0,902763936.0,871747823.0,829236761.0,707965225.0,658794517.0,climate-trace,China,2023-10-06T14:56:32.942934
1448,CHN,co2,other-fossil-fuel-operations,tonnes,382721485.76100004,-111332019.83899999,-112006444.917,-105058324.563,-125250733.479,-87140392.79799995,-118021991.72299999,-72320981.58899999,climate-trace,China,2023-10-06T14:56:32.942934
1449,CHN,co2,other-manufacturing,tonnes,3359602522.7571354,8.381903171539307e-09,1126035306.548,1177758212.24,1241103893.539,1029475302.7089999,1194728513.706,1339700999.066,climate-trace,China,2023-10-06T14:56:32.942934
1450,CHN,co2,other-onsite-fuel-usage,tonnes,66008942.87,66008942.87,63016867.74,62496337.2,72081994.21000001,83825045.19,94707261.28999999,98432622.53999999,climate-trace,China,2023-10-06T14:56:32.942934
1451,CHN,co2,other-transport,tonnes,7272908.979,7272908.979,6764986.773,6617401.098999999,7196596.646,7182026.106000001,6771755.998,6523996.575,climate-trace,China,2023-10-06T14:56:32.942934
1452,CHN,co2,railways,tonnes,9080505.338000001,9080505.338000001,8530166.835,8456157.131,9569904.071999999,9575707.770000001,9803436.788,10005960.82,climate-trace,China,2023-10-06T14:56:32.942934
1453,CHN,co2,residential-and-commercial-onsite-fuel-usage,tonnes,611096950.7,611096950.7,570129994.1999999,554810419.0,591838931.0,644460068.8,635075661.9,623658712.1999999,climate-trace,China,2023-10-06T14:56:32.942934
1454,CHN,co2,road-transportation,tonnes,790613952.1,790613952.1,739119559.8000001,727970053.1999999,735256434.9,715405833.5,699853608.8000001,692427712.9000001,climate-trace,China,2023-10-06T14:56:32.942934
1455,CHN,co2,solid-fuel-transformation,tonnes,332209496.90000004,45783936.900000036,61596768.899999976,62079542.5,40713315.19999999,16265957.200000018,3356462.200000018,-6092732.300000012,climate-trace,China,2023-10-06T14:56:32.942934
1456,CHN,hfc-125,fluorinated-gases,tonnes,22062.15099,22062.15099,20537.116739999998,19169.872649999998,17870.63512,16469.38776,15068.14039,13972.922519999998,climate-trace,China,2023-10-06T14:56:32.942934
1457,CHN,hfc-134a,fluorinated-gases,tonnes,62127.26031,62127.26031,58037.825150000004,54217.57103,50468.19134,46612.5,42756.808659999995,39220.05227,climate-trace,China,2023-10-06T14:56:32.942934
1458,CHN,hfc-143a,fluorinated-gases,tonnes,4435.478215,4435.478215,4299.272647,4167.249707,4036.2265190000003,3903.703704,3771.180889,3643.156954,climate-trace,China,2023-10-06T14:56:32.942934
1459,CHN,hfc-152a,fluorinated-gases,tonnes,11655.97617,11655.97617,12164.761349999999,12695.755079999999,13231.263710000001,13760.0,14288.736289999999,14837.78959,climate-trace,China,2023-10-06T14:56:32.942934
1460,CHN,hfc-227ea,fluorinated-gases,tonnes,3474.682409,3474.682409,3096.883808,2760.162856,2435.93086,2092.96543,1750.0,1463.234871,climate-trace,China,2023-10-06T14:56:32.942934
1461,CHN,hfc-23,fluorinated-gases,tonnes,7485.292973,7485.292973,7485.205123,7485.11873,7484.94008,7485.050728,7484.859552,7484.40413,climate-trace,China,2023-10-06T14:56:32.942934
1462,CHN,n2o,incineration-and-open-burning-of-waste,tonnes,1557.3550810000002,1557.3550810000002,1522.6513180000002,1488.559873,1454.109056,1419.351815,1384.335251,1349.132504,climate-trace,China,2023-10-06T14:56:32.942934
1463,CHN,n2o,manure-management-other,tonnes,108523.9,108523.9,108523.9,101714.20000000001,112145.70000000001,112206.2,114783.7,115464.6,climate-trace,China,2023-10-06T14:56:32.942934
1464,CHN,n2o,other-agricultural-soil-emissions,tonnes,432154.0,432154.0,432154.0,429317.9,434279.0,435936.39999999997,440767.10000000003,436429.4,climate-trace,China,2023-10-06T14:56:32.942934
1465,CHN,n2o,other-energy-use,tonnes,121451.54255666584,116538.0113,111457.0615,110571.6735,107445.5889,100933.8001,94334.21757000001,91837.91954999999,climate-trace,China,2023-10-06T14:56:32.942934
1466,CHN,n2o,other-fossil-fuel-operations,tonnes,3107.454788,1268.862646,1197.5579100000002,1112.660395,897.9486640000002,1444.701533,1078.193727,1824.531552,climate-trace,China,2023-10-06T14:56:32.942934
1467,CHN,n2o,other-manufacturing,tonnes,65973.72913000002,0.0,65296.54124,63958.02659,62232.61588,58850.32348000001,58526.42847,56641.11432,climate-trace,China,2023-10-06T14:56:32.942934
1468,CHN,n2o,other-onsite-fuel-usage,tonnes,2965.7479900000003,2965.7479900000003,2801.99359,2778.098528,3052.71114,3150.083484,3293.370347,3490.6470839999997,climate-trace,China,2023-10-06T14:56:32.942934
1469,CHN,n2o,other-transport,tonnes,50.498103,50.498103,47.318031000000005,46.749041,52.384254999999996,52.487789,49.817859,48.277195,climate-trace,China,2023-10-06T14:56:32.942934
1470,CHN,n2o,railways,tonnes,3504.756446,3504.756446,3292.345094,3263.779945,3693.647186,3695.887209,3783.7826200000004,3861.949792,climate-trace,China,2023-10-06T14:56:32.942934
1471,CHN,n2o,residential-and-commercial-onsite-fuel-usage,tonnes,24051.646080000002,24051.646080000002,22642.260430000002,22428.75862,22898.361820000002,24746.34223,24261.99447,24247.44283,climate-trace,China,2023-10-06T14:56:32.942934
1472,CHN,n2o,road-transportation,tonnes,82502.25399,82502.25399,74710.377,70366.35865,65169.73647,63098.16332,57381.033180000006,53710.45944,climate-trace,China,2023-10-06T14:56:32.942934
1473,CHN,n2o,solid-fuel-transformation,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,China,2023-10-06T14:56:32.942934
1474,CHN,n2o,wastewater-treatment-and-discharge,tonnes,94056.53551199986,93137.24326,92119.08692999999,90834.13717,89579.69105,89229.70658,87962.967,87028.30527,climate-trace,China,2023-10-06T14:56:32.942934
1475,CHN,nf3,fluorinated-gases,tonnes,40.121893,40.121893,35.983581,32.759828,32.529598,24.517555,23.088569,31.838908,climate-trace,China,2023-10-06T14:56:32.942934
1476,CHN,sf6,fluorinated-gases,tonnes,609.2937870000001,609.2937870000001,585.737118,563.564614,557.3136030000001,520.3374200000001,497.047104,537.8895709999999,climate-trace,China,2023-10-06T14:56:32.942934
1477,CIV,ch4,enteric-fermentation-other,tonnes,89272.8,89272.8,89272.8,86100.8,83033.90000000001,78557.8,74710.9,70077.9,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1478,CIV,ch4,incineration-and-open-burning-of-waste,tonnes,1229.571953,1229.571953,1196.073312,1156.42355,1118.088175,1088.252153,1058.416131,1028.580109,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1479,CIV,ch4,manure-management-other,tonnes,5140.5,5140.5,5140.5,4985.8,4722.2,4449.8,4199.3,3920.7999999999997,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1480,CIV,ch4,other-energy-use,tonnes,352.68059626666945,355.50821899999994,333.70531,316.071368,296.282868,323.68942300000003,302.799982,305.00303299999996,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1481,CIV,ch4,other-fossil-fuel-operations,tonnes,17013.077779,-5906.853601000001,29981.161982299996,32661.066383000005,27439.12072,29677.301442999993,18026.33342,19301.31118,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1482,CIV,ch4,other-manufacturing,tonnes,46.93289166666682,0.0,41.524875,41.405966,39.707620999999996,44.430875,30.370697,41.544,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1483,CIV,ch4,other-onsite-fuel-usage,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1484,CIV,ch4,railways,tonnes,2.520638,2.520638,2.3333429999999997,2.362995,2.287343,2.1254239999999998,1.97664,1.97664,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1485,CIV,ch4,residential-and-commercial-onsite-fuel-usage,tonnes,51619.98042,51619.98042,51611.376876999995,51398.783013,50312.204025,50810.677485,48467.434146,49061.667599,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1486,CIV,ch4,road-transportation,tonnes,991.798781,991.798781,918.103389,929.770787,848.1897349999999,751.302772,903.788592,605.679361,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1487,CIV,ch4,solid-fuel-transformation,tonnes,147223.9268,147223.9268,147223.9268,145326.7718,141551.8711,142992.8475,160788.3216,147803.03749999998,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1488,CIV,ch4,wastewater-treatment-and-discharge,tonnes,130907.92607333325,128015.09509999999,125146.0236,122271.12150000001,119462.3069,116512.556,113615.18119999999,110800.66600000001,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1489,CIV,co2,other-energy-use,tonnes,3950973.247533351,-650336.6970000002,-969610.656,-787016.4420000003,-1041979.9920000001,-1509030.025,-1427445.1970000002,-450659.5120000001,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1490,CIV,co2,other-fossil-fuel-operations,tonnes,384308.01771,-642226.81709,-443834.94700999995,-574412.7195400001,-645765.2178,-820230.8755000001,-863066.4504,-772286.9829,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1491,CIV,co2,other-manufacturing,tonnes,3785822.048139618,0.0,3502666.0628310004,3470191.228638,3260839.8709080005,3360001.127341,2639991.429013,2912763.8695150004,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1492,CIV,co2,other-onsite-fuel-usage,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1493,CIV,co2,railways,tonnes,45007.05523,45007.05523,41662.81581,42192.27324,40841.482110000004,37950.337230000005,35293.73367,35293.73367,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1494,CIV,co2,residential-and-commercial-onsite-fuel-usage,tonnes,1454665.482,1454665.482,1346576.8800000001,1363689.385,1306655.985,1388064.3399999999,1215285.167,1106489.513,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1495,CIV,co2,road-transportation,tonnes,4072937.627,4072937.627,3770298.8850000002,3818212.42,3562669.0250000004,3199301.072,3490132.063,2815398.3389999997,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1496,CIV,co2,solid-fuel-transformation,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1497,CIV,hfc-125,fluorinated-gases,tonnes,111.887559,111.887559,103.892858,96.469402,89.08431399999999,81.095339,74.199035,66.92905,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1498,CIV,hfc-134a,fluorinated-gases,tonnes,765.8879079999999,765.8879079999999,695.682701,631.912863,567.777782,496.501436,440.603349,375.372539,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1499,CIV,hfc-143a,fluorinated-gases,tonnes,111.433459,111.433459,99.674686,89.156732,79.206638,67.290173,57.60287,49.356355,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1500,CIV,hfc-152a,fluorinated-gases,tonnes,198.42985299999998,198.42985299999998,189.910324,181.756578,175.721699,168.05414599999997,157.29534,157.617063,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1501,CIV,hfc-227ea,fluorinated-gases,tonnes,17.956453,17.956453,17.313173000000003,16.692938,16.065643,15.322755,14.832233,14.183759,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1502,CIV,n2o,manure-management-other,tonnes,281.7,281.7,281.7,296.0,267.1,257.6,246.7,235.6,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1503,CIV,n2o,other-agricultural-soil-emissions,tonnes,6565.8,6565.8,6565.8,6445.8,6222.300000000001,5982.7,5671.4,5384.799999999999,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1504,CIV,n2o,other-energy-use,tonnes,7.051736933333359,7.255788,6.707483,6.270413,5.889124,6.952254,6.160095,7.76483,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1505,CIV,n2o,other-fossil-fuel-operations,tonnes,1.680363,-3.949218128,-1.616412757,-3.071302206,-3.1860940180000004,-2.7173258169999994,-2.4122774060000003,-2.731760688,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1506,CIV,n2o,other-manufacturing,tonnes,7.922775600000023,0.0,7.094678999999999,7.120177999999999,6.851637,7.231679000000001,5.668798,7.0631699999999995,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1507,CIV,n2o,other-onsite-fuel-usage,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1508,CIV,n2o,railways,tonnes,17.371144,17.371144,16.080385,16.284737,15.763379,14.647499,13.622143,13.622143,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1509,CIV,n2o,residential-and-commercial-onsite-fuel-usage,tonnes,93.259602,93.259602,86.329967,87.427062,84.83247100000001,142.63139999999999,132.769114,137.231424,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1510,CIV,n2o,road-transportation,tonnes,173.939287,173.939287,161.014767,163.060967,153.342243,141.626688,149.24104899999998,106.95685300000001,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1511,CIV,n2o,solid-fuel-transformation,tonnes,199.464675,199.464675,199.464675,196.894336,191.779954,193.732245,217.842242,200.249277,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1512,CIV,n2o,wastewater-treatment-and-discharge,tonnes,989.3466682666694,961.571462,936.464783,916.012745,896.0127570000001,874.028072,828.5551340000001,810.931392,climate-trace,Côte dIvoire,2023-10-06T14:56:32.942934
1513,CMR,c2f6,fluorinated-gases,tonnes,4.263048,4.263048,4.114769,3.9716480000000005,3.9716480000000005,3.595958,3.542284,2.880572,climate-trace,Cameroon,2023-10-06T14:56:32.942934
1514,CMR,cf4,fluorinated-gases,tonnes,18.932406,18.932406,18.273870000000002,17.63824,17.63824,15.969759999999999,15.73135,13.721580000000001,climate-trace,Cameroon,2023-10-06T14:56:32.942934
