,ID,Gas,Sector,Unit,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,Data source,Country,Created
109,AGO,ch4,textiles-leather-apparel,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
110,AGO,ch4,wood-and-wood-products,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
111,AGO,co2,food-beverage-tobacco,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
112,AGO,co2,glass,tonnes,1844.0718609142932,1756.3978525999992,1652.0314250000001,1652.0314250000001,1474.993906,1339.4246130000001,1305.263729,1273.487843,1242.485522,1212.237935,climate-trace,Angola,2024-10-02T15:13:47.322599
113,AGO,co2,lime,tonnes,614999.999999999,614999.999999999,614999.999999999,600000.000000001,599999.999999999,615000.000000001,622500.000000001,630000.000000001,660000.0,674999.999999999,climate-trace,Angola,2024-10-02T15:13:47.322599
114,AGO,co2,other-chemicals,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
115,AGO,co2,other-energy-use,tonnes,1283272.5100000054,-500006.6899999976,-607493.9819999998,-187104.0160000003,-361788.105,155573.05700000003,55861.825000000186,-503991.11899999995,-2616924.0709999995,-503808.61400000006,climate-trace,Angola,2024-10-02T15:13:47.322599
116,AGO,co2,other-fossil-fuel-operations,tonnes,4645141.854,107047.51723703044,838038.0704311902,1321809.5190221798,1426571.0745527502,2538173.5924581904,2937403.07559464,4780860.2573355995,5279479.27177939,4480364.097038019,climate-trace,Angola,2024-10-02T15:13:47.322599
117,AGO,co2,other-manufacturing,tonnes,1689596.2013248915,1689683.8753332058,1689788.2417608057,1611126.830448485,1294337.4587193972,1547576.3362726734,1953276.9540867282,1392893.2297361265,2489623.2660769923,2212088.8628541,climate-trace,Angola,2024-10-02T15:13:47.322599
118,AGO,co2,other-metals,tonnes,10800.0,10800.0,10800.0,11000.0,10000.0,11600.0,11000.0,11000.0,11000.0,11000.0,climate-trace,Angola,2024-10-02T15:13:47.322599
119,AGO,co2,other-mining-quarrying,tonnes,0.0,-703.0,-679.0,-659.0,-640.0,-613.0,-596.0,-579.0,-552.0,-523.0,climate-trace,Angola,2024-10-02T15:13:47.322599
120,AGO,co2,other-onsite-fuel-usage,tonnes,23957.248030000002,23957.248030000002,23957.248030000002,24675.94431,18455.013460000002,34079.82776,30431.34931,33243.04866,44199.76148,50490.9026,climate-trace,Angola,2024-10-02T15:13:47.322599
121,AGO,co2,other-transport,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
122,AGO,co2,solid-fuel-transformation,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
123,AGO,co2,textiles-leather-apparel,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
124,AGO,co2,wood-and-wood-products,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
125,AGO,hcfc-141b,fluorinated-gases,tonnes,5.8691699999999996,5.8691699999999996,5.8691699999999996,5.8691699999999996,5.8691699999999996,5.8691699999999996,5.8691699999999996,5.8691699999999996,5.8691699999999996,5.8691699999999996,climate-trace,Angola,2024-10-02T15:13:47.322599
